candidate_id,category,years_experience,candidate_skills,job_requirements,matched_skills_count,match_score,target_salary,success_index,demographic_group,resume_text_snippet
CAND-0918,Product,5.4,"{""User Research"": 94, ""Roadmapping"": 78, ""Scrum"": 76}","{""SaaS"": 84, ""Product Strategy"": 88, ""Roadmapping"": 72, ""Scrum"": 75, ""Analytics"": 73}",2,45.0,141000,43.9,Group_A,"Experienced Product specialist with 5.4 years working with User Research, Roadmapping, Scrum."
CAND-0919,Engineering,8.4,"{""TypeScript"": 63, ""AWS"": 64, ""System Design"": 89}","{""GraphQL"": 90, ""Python"": 77, ""React"": 89}",0,45.0,162000,44.0,Group_C,"Experienced Engineering specialist with 8.4 years working with TypeScript, AWS, System Design."
CAND-0920,Infrastructure,3.5,"{""Docker"": 69, ""Ansible"": 91, ""Kubernetes"": 84, ""Prometheus"": 76, ""AWS"": 75}","{""Prometheus"": 75, ""Ansible"": 70, ""Docker"": 81}",3,83.2,143000,79.4,Group_A,"Experienced Infrastructure specialist with 3.5 years working with Docker, Ansible, Kubernetes, Prometheus, AWS."
CAND-0921,Design,3.5,"{""HTML/CSS"": 72, ""User Research"": 60, ""Design Systems"": 94, ""Prototyping"": 72, ""Figma"": 72}","{""User Research"": 79, ""Wireframing"": 86, ""Prototyping"": 86, ""Figma"": 85}",3,62.3,134000,62.8,Group_C,"Experienced Design specialist with 3.5 years working with HTML/CSS, User Research, Design Systems, Prototyping, Figma."
CAND-0922,Engineering,4.8,"{""JavaScript"": 84, ""React"": 92, ""AWS"": 82}","{""Docker"": 84, ""AWS"": 85, ""TypeScript"": 78}",1,45.0,137000,48.8,Group_D,"Experienced Engineering specialist with 4.8 years working with JavaScript, React, AWS."
CAND-0923,Design,9.9,"{""UI/UX"": 74, ""Design Systems"": 77, ""User Research"": 71, ""Prototyping"": 88}","{""Prototyping"": 81, ""User Research"": 88, ""UI/UX"": 74, ""Design Systems"": 70}",4,87.4,189000,87.7,Group_C,"Experienced Design specialist with 9.9 years working with UI/UX, Design Systems, User Research, Prototyping."
CAND-0924,Analytics,2.2,"{""SQL"": 69, ""Statistics"": 97, ""Tableau"": 78, ""Python"": 67}","{""Tableau"": 71, ""PowerBI"": 74, ""Python"": 88}",2,52.8,122000,55.1,Group_D,"Experienced Analytics specialist with 2.2 years working with SQL, Statistics, Tableau, Python."
CAND-0925,Product,7.1,"{""SaaS"": 71, ""User Research"": 62, ""Roadmapping"": 87, ""Product Strategy"": 84, ""Wireframing"": 64, ""Scrum"": 81}","{""Analytics"": 73, ""Wireframing"": 76, ""Scrum"": 76, ""Agile"": 73, ""SaaS"": 77}",3,58.0,158000,59.9,Group_A,"Experienced Product specialist with 7.1 years working with SaaS, User Research, Roadmapping, Product Strategy, Wireframing, Scrum."
CAND-0926,Engineering,4.8,"{""JavaScript"": 69, ""Node.js"": 66, ""PostgreSQL"": 71, ""GraphQL"": 64}","{""Python"": 81, ""PostgreSQL"": 87, ""Node.js"": 74, ""AWS"": 83}",2,46.8,137000,48.3,Group_D,"Experienced Engineering specialist with 4.8 years working with JavaScript, Node.js, PostgreSQL, GraphQL."
CAND-0927,Infrastructure,13.5,"{""Docker"": 95, ""AWS"": 94, ""CI/CD"": 63}","{""Python"": 70, ""Prometheus"": 71, ""Linux"": 82, ""Docker"": 75}",1,45.0,198000,46.4,Group_D,"Experienced Infrastructure specialist with 13.5 years working with Docker, AWS, CI/CD."
CAND-0928,Design,9.9,"{""UI/UX"": 85, ""User Research"": 78, ""Design Systems"": 85, ""HTML/CSS"": 79, ""Prototyping"": 67, ""Wireframing"": 98}","{""HTML/CSS"": 75, ""UI/UX"": 73, ""Wireframing"": 89, ""User Research"": 74}",4,90.3,190000,87.7,Group_B,"Experienced Design specialist with 9.9 years working with UI/UX, User Research, Design Systems, HTML/CSS, Prototyping, Wireframing."
CAND-0929,Product,2.1,"{""Agile"": 62, ""SaaS"": 78, ""User Research"": 70, ""Wireframing"": 76}","{""Roadmapping"": 86, ""Scrum"": 88, ""Agile"": 73, ""SaaS"": 72, ""Wireframing"": 85}",3,53.4,121000,53.8,Group_D,"Experienced Product specialist with 2.1 years working with Agile, SaaS, User Research, Wireframing."
CAND-0930,Analytics,9.5,"{""Machine Learning"": 70, ""Statistics"": 92, ""Data Modeling"": 72, ""SQL"": 67, ""Tableau"": 95}","{""SQL"": 83, ""Python"": 83, ""PowerBI"": 70}",1,45.0,170000,47.9,Group_A,"Experienced Analytics specialist with 9.5 years working with Machine Learning, Statistics, Data Modeling, SQL, Tableau."
CAND-0931,Engineering,1.1,"{""JavaScript"": 94, ""PostgreSQL"": 85, ""AWS"": 72, ""Node.js"": 66}","{""AWS"": 75, ""React"": 78, ""Docker"": 77}",1,45.0,111000,48.8,Group_A,"Experienced Engineering specialist with 1.1 years working with JavaScript, PostgreSQL, AWS, Node.js."
CAND-0932,Infrastructure,8.7,"{""Linux"": 63, ""CI/CD"": 63, ""AWS"": 88, ""Python"": 85}","{""Linux"": 77, ""CI/CD"": 77, ""Prometheus"": 75, ""Terraform"": 87, ""AWS"": 76}",3,62.4,171000,62.4,Group_D,"Experienced Infrastructure specialist with 8.7 years working with Linux, CI/CD, AWS, Python."
CAND-0933,Product,4.0,"{""Scrum"": 67, ""User Research"": 94, ""Agile"": 85, ""Analytics"": 71, ""SaaS"": 85, ""Roadmapping"": 89}","{""Roadmapping"": 79, ""Wireframing"": 73, ""Analytics"": 70}",2,61.7,138000,59.9,Group_B,"Experienced Product specialist with 4.0 years working with Scrum, User Research, Agile, Analytics, SaaS, Roadmapping."
CAND-0934,Product,13.6,"{""Product Strategy"": 74, ""User Research"": 82, ""Analytics"": 71, ""Scrum"": 89}","{""Product Strategy"": 82, ""Analytics"": 85, ""Roadmapping"": 85, ""SaaS"": 82, ""Agile"": 73}",2,52.6,201000,52.9,Group_C,"Experienced Product specialist with 13.6 years working with Product Strategy, User Research, Analytics, Scrum."
CAND-0935,Analytics,3.3,"{""Data Modeling"": 75, ""Statistics"": 64, ""Tableau"": 68}","{""Machine Learning"": 84, ""PowerBI"": 86, ""Statistics"": 73, ""SQL"": 81}",1,45.0,126000,45.9,Group_B,"Experienced Analytics specialist with 3.3 years working with Data Modeling, Statistics, Tableau."
CAND-0936,Analytics,10.7,"{""Statistics"": 69, ""PowerBI"": 85, ""Python"": 84, ""SQL"": 83, ""Tableau"": 85}","{""PowerBI"": 73, ""Python"": 74, ""Machine Learning"": 80, ""Tableau"": 84, ""Data Modeling"": 76}",3,59.3,184000,59.6,Group_B,"Experienced Analytics specialist with 10.7 years working with Statistics, PowerBI, Python, SQL, Tableau."
CAND-0937,Infrastructure,5.6,"{""Linux"": 68, ""Kubernetes"": 97, ""Prometheus"": 98, ""Terraform"": 61, ""CI/CD"": 88}","{""Ansible"": 83, ""CI/CD"": 83, ""Linux"": 88, ""Python"": 79}",2,45.0,142000,46.0,Group_D,"Experienced Infrastructure specialist with 5.6 years working with Linux, Kubernetes, Prometheus, Terraform, CI/CD."
CAND-0938,Design,1.3,"{""Design Systems"": 79, ""Wireframing"": 91, ""Prototyping"": 76}","{""User Research"": 78, ""HTML/CSS"": 72, ""Design Systems"": 86, ""Wireframing"": 76, ""UI/UX"": 89}",2,45.0,112000,48.5,Group_A,"Experienced Design specialist with 1.3 years working with Design Systems, Wireframing, Prototyping."
CAND-0939,Design,7.5,"{""Wireframing"": 85, ""Prototyping"": 97, ""Design Systems"": 94, ""User Research"": 94, ""Figma"": 66}","{""User Research"": 78, ""Design Systems"": 79, ""HTML/CSS"": 80, ""Figma"": 70}",3,70.4,166000,67.8,Group_D,"Experienced Design specialist with 7.5 years working with Wireframing, Prototyping, Design Systems, User Research, Figma."
CAND-0940,Engineering,5.6,"{""Node.js"": 68, ""React"": 89, ""JavaScript"": 62, ""TypeScript"": 85}","{""Python"": 87, ""PostgreSQL"": 75, ""React"": 78, ""GraphQL"": 87}",1,45.0,142000,45.6,Group_A,"Experienced Engineering specialist with 5.6 years working with Node.js, React, JavaScript, TypeScript."
CAND-0941,Product,1.0,"{""Agile"": 94, ""SaaS"": 95, ""Roadmapping"": 75, ""Scrum"": 98}","{""Wireframing"": 83, ""SaaS"": 77, ""User Research"": 70, ""Agile"": 74, ""Scrum"": 84}",3,51.2,112000,54.6,Group_A,"Experienced Product specialist with 1.0 years working with Agile, SaaS, Roadmapping, Scrum."
CAND-0942,Engineering,4.0,"{""System Design"": 82, ""Docker"": 73, ""Node.js"": 61, ""Python"": 82, ""PostgreSQL"": 84}","{""Node.js"": 88, ""PostgreSQL"": 76, ""Python"": 84, ""System Design"": 87}",4,82.0,146000,82.8,Group_C,"Experienced Engineering specialist with 4.0 years working with System Design, Docker, Node.js, Python, PostgreSQL."
CAND-0943,Design,7.3,"{""Design Systems"": 67, ""Prototyping"": 93, ""Figma"": 90}","{""Prototyping"": 70, ""HTML/CSS"": 73, ""Figma"": 90}",2,63.9,162000,63.4,Group_A,"Experienced Design specialist with 7.3 years working with Design Systems, Prototyping, Figma."
CAND-0944,Engineering,4.2,"{""Python"": 62, ""Docker"": 85, ""JavaScript"": 90, ""PostgreSQL"": 77, ""System Design"": 81}","{""PostgreSQL"": 79, ""System Design"": 71, ""AWS"": 82, ""Node.js"": 74}",2,48.5,134000,47.4,Group_C,"Experienced Engineering specialist with 4.2 years working with Python, Docker, JavaScript, PostgreSQL, System Design."
CAND-0945,Infrastructure,9.6,"{""Ansible"": 71, ""CI/CD"": 67, ""Prometheus"": 98, ""Terraform"": 60, ""Docker"": 81, ""Python"": 75}","{""Python"": 70, ""Ansible"": 78, ""Linux"": 85}",2,62.5,177000,64.9,Group_C,"Experienced Infrastructure specialist with 9.6 years working with Ansible, CI/CD, Prometheus, Terraform, Docker, Python."
CAND-0946,Analytics,5.0,"{""Tableau"": 70, ""Machine Learning"": 66, ""Python"": 74, ""PowerBI"": 94, ""Statistics"": 74}","{""SQL"": 79, ""PowerBI"": 80, ""Data Modeling"": 81, ""Python"": 76}",2,45.0,138000,47.6,Group_A,"Experienced Analytics specialist with 5.0 years working with Tableau, Machine Learning, Python, PowerBI, Statistics."
CAND-0947,Engineering,11.4,"{""JavaScript"": 75, ""Docker"": 69, ""Node.js"": 89, ""System Design"": 91, ""React"": 70, ""TypeScript"": 87}","{""PostgreSQL"": 81, ""Docker"": 87, ""TypeScript"": 80, ""Python"": 80}",2,55.7,187000,54.3,Group_C,"Experienced Engineering specialist with 11.4 years working with JavaScript, Docker, Node.js, System Design, React, TypeScript."
CAND-0948,Product,10.5,"{""SaaS"": 67, ""User Research"": 92, ""Wireframing"": 80, ""Agile"": 91, ""Roadmapping"": 83}","{""Product Strategy"": 71, ""Roadmapping"": 86, ""Agile"": 90, ""User Research"": 71, ""SaaS"": 81}",4,73.1,188000,69.8,Group_D,"Experienced Product specialist with 10.5 years working with SaaS, User Research, Wireframing, Agile, Roadmapping."
CAND-0949,Design,5.3,"{""UI/UX"": 88, ""User Research"": 93, ""Wireframing"": 78, ""HTML/CSS"": 67, ""Figma"": 89, ""Design Systems"": 67}","{""Design Systems"": 76, ""User Research"": 78, ""Wireframing"": 79, ""Prototyping"": 89}",3,61.6,147000,60.7,Group_D,"Experienced Design specialist with 5.3 years working with UI/UX, User Research, Wireframing, HTML/CSS, Figma, Design Systems."
CAND-0950,Analytics,8.5,"{""Python"": 86, ""SQL"": 65, ""Machine Learning"": 64, ""Data Modeling"": 72}","{""Data Modeling"": 89, ""Statistics"": 75, ""Machine Learning"": 83}",2,67.4,171000,67.1,Group_B,"Experienced Analytics specialist with 8.5 years working with Python, SQL, Machine Learning, Data Modeling."
CAND-0951,Analytics,2.0,"{""PowerBI"": 60, ""Machine Learning"": 78, ""Data Modeling"": 95, ""Python"": 87}","{""Tableau"": 80, ""Statistics"": 75, ""SQL"": 73}",0,45.0,117000,45.2,Group_C,"Experienced Analytics specialist with 2.0 years working with PowerBI, Machine Learning, Data Modeling, Python."
CAND-0952,Product,14.0,"{""Wireframing"": 66, ""Scrum"": 92, ""Analytics"": 96, ""Agile"": 66}","{""Scrum"": 79, ""User Research"": 78, ""Roadmapping"": 82, ""Product Strategy"": 85}",1,45.0,201000,46.3,Group_D,"Experienced Product specialist with 14.0 years working with Wireframing, Scrum, Analytics, Agile."
CAND-0953,Product,9.3,"{""Product Strategy"": 97, ""SaaS"": 98, ""Wireframing"": 96, ""User Research"": 76, ""Roadmapping"": 84, ""Agile"": 87}","{""User Research"": 88, ""Agile"": 88, ""Analytics"": 70, ""Wireframing"": 71}",3,66.0,176000,65.9,Group_C,"Experienced Product specialist with 9.3 years working with Product Strategy, SaaS, Wireframing, User Research, Roadmapping, Agile."
CAND-0954,Design,4.2,"{""Design Systems"": 70, ""UI/UX"": 66, ""User Research"": 65}","{""Design Systems"": 75, ""Prototyping"": 90, ""Wireframing"": 79, ""User Research"": 82, ""UI/UX"": 78}",3,55.0,136000,55.7,Group_C,"Experienced Design specialist with 4.2 years working with Design Systems, UI/UX, User Research."
CAND-0955,Analytics,11.5,"{""Machine Learning"": 91, ""Tableau"": 81, ""PowerBI"": 96, ""Python"": 82, ""Statistics"": 93, ""Data Modeling"": 68}","{""Statistics"": 74, ""SQL"": 72, ""Machine Learning"": 84, ""Data Modeling"": 88, ""PowerBI"": 84}",4,78.6,197000,78.0,Group_A,"Experienced Analytics specialist with 11.5 years working with Machine Learning, Tableau, PowerBI, Python, Statistics, Data Modeling."
CAND-0956,Product,5.2,"{""Wireframing"": 81, ""Agile"": 97, ""Roadmapping"": 93, ""Scrum"": 79}","{""User Research"": 76, ""Scrum"": 83, ""Agile"": 85, ""SaaS"": 75}",2,47.2,140000,47.8,Group_A,"Experienced Product specialist with 5.2 years working with Wireframing, Agile, Roadmapping, Scrum."
CAND-0957,Engineering,3.6,"{""React"": 87, ""TypeScript"": 94, ""AWS"": 67, ""System Design"": 65}","{""TypeScript"": 88, ""GraphQL"": 70, ""Node.js"": 70, ""JavaScript"": 89, ""System Design"": 88}",2,45.0,128000,44.4,Group_A,"Experienced Engineering specialist with 3.6 years working with React, TypeScript, AWS, System Design."
CAND-0958,Design,7.6,"{""User Research"": 95, ""Wireframing"": 87, ""UI/UX"": 87}","{""UI/UX"": 80, ""Wireframing"": 86, ""User Research"": 87, ""Figma"": 70, ""Design Systems"": 84}",3,61.7,163000,58.8,Group_C,"Experienced Design specialist with 7.6 years working with User Research, Wireframing, UI/UX."
CAND-0959,Product,2.8,"{""Agile"": 75, ""User Research"": 97, ""Scrum"": 65, ""Wireframing"": 60, ""Analytics"": 75, ""SaaS"": 94}","{""Wireframing"": 90, ""SaaS"": 80, ""Product Strategy"": 81}",2,51.6,125000,53.8,Group_A,"Experienced Product specialist with 2.8 years working with Agile, User Research, Scrum, Wireframing, Analytics, SaaS."
CAND-0960,Analytics,1.8,"{""Data Modeling"": 78, ""Machine Learning"": 80, ""SQL"": 63, ""Statistics"": 68, ""PowerBI"": 79}","{""Statistics"": 82, ""PowerBI"": 72, ""Python"": 80}",2,58.4,121000,60.5,Group_D,"Experienced Analytics specialist with 1.8 years working with Data Modeling, Machine Learning, SQL, Statistics, PowerBI."
CAND-0961,Product,6.3,"{""SaaS"": 98, ""Roadmapping"": 85, ""Agile"": 96, ""Product Strategy"": 75, ""Wireframing"": 73, ""Scrum"": 82}","{""Agile"": 90, ""User Research"": 80, ""Wireframing"": 87}",2,58.3,152000,60.9,Group_D,"Experienced Product specialist with 6.3 years working with SaaS, Roadmapping, Agile, Product Strategy, Wireframing, Scrum."
CAND-0962,Engineering,6.1,"{""GraphQL"": 84, ""TypeScript"": 84, ""Node.js"": 75, ""AWS"": 97, ""JavaScript"": 91}","{""JavaScript"": 73, ""AWS"": 82, ""PostgreSQL"": 79, ""System Design"": 77, ""React"": 82}",2,45.7,146000,47.7,Group_B,"Experienced Engineering specialist with 6.1 years working with GraphQL, TypeScript, Node.js, AWS, JavaScript."
CAND-0963,Analytics,13.8,"{""PowerBI"": 84, ""Python"": 86, ""Data Modeling"": 60, ""SQL"": 81, ""Machine Learning"": 75, ""Statistics"": 78}","{""Machine Learning"": 78, ""SQL"": 78, ""PowerBI"": 72}",3,96.6,220000,95.0,Group_A,"Experienced Analytics specialist with 13.8 years working with PowerBI, Python, Data Modeling, SQL, Machine Learning, Statistics."
CAND-0964,Engineering,13.5,"{""AWS"": 86, ""TypeScript"": 76, ""Docker"": 62, ""Python"": 83, ""GraphQL"": 67, ""JavaScript"": 62}","{""PostgreSQL"": 74, ""Docker"": 85, ""React"": 76}",1,45.0,198000,44.3,Group_D,"Experienced Engineering specialist with 13.5 years working with AWS, TypeScript, Docker, Python, GraphQL, JavaScript."
CAND-0965,Product,6.9,"{""Analytics"": 77, ""User Research"": 89, ""SaaS"": 67}","{""Roadmapping"": 88, ""Analytics"": 83, ""SaaS"": 88, ""Product Strategy"": 71, ""Agile"": 83}",2,45.0,151000,45.0,Group_A,"Experienced Product specialist with 6.9 years working with Analytics, User Research, SaaS."
CAND-0966,Analytics,3.4,"{""Machine Learning"": 82, ""Data Modeling"": 67, ""PowerBI"": 75, ""Tableau"": 81, ""Python"": 94}","{""PowerBI"": 78, ""Python"": 76, ""Data Modeling"": 70, ""SQL"": 90, ""Statistics"": 83}",3,54.6,131000,58.0,Group_A,"Experienced Analytics specialist with 3.4 years working with Machine Learning, Data Modeling, PowerBI, Tableau, Python."
CAND-0967,Engineering,11.6,"{""React"": 92, ""TypeScript"": 93, ""Python"": 64, ""Node.js"": 92, ""GraphQL"": 91}","{""PostgreSQL"": 90, ""GraphQL"": 81, ""Docker"": 86}",1,45.0,184000,44.8,Group_D,"Experienced Engineering specialist with 11.6 years working with React, TypeScript, Python, Node.js, GraphQL."
CAND-0968,Infrastructure,11.7,"{""Kubernetes"": 67, ""Python"": 82, ""Prometheus"": 72, ""Docker"": 92, ""Linux"": 86, ""Ansible"": 61}","{""Prometheus"": 74, ""CI/CD"": 81, ""Terraform"": 78}",1,46.8,186000,50.9,Group_C,"Experienced Infrastructure specialist with 11.7 years working with Kubernetes, Python, Prometheus, Docker, Linux, Ansible."
CAND-0969,Engineering,10.2,"{""TypeScript"": 82, ""Node.js"": 88, ""React"": 89, ""AWS"": 68}","{""Python"": 70, ""Docker"": 71, ""Node.js"": 85}",1,45.0,174000,48.4,Group_C,"Experienced Engineering specialist with 10.2 years working with TypeScript, Node.js, React, AWS."
CAND-0970,Engineering,8.9,"{""Python"": 95, ""AWS"": 64, ""TypeScript"": 63, ""System Design"": 90}","{""Docker"": 74, ""Python"": 78, ""Node.js"": 87, ""AWS"": 84, ""GraphQL"": 70}",2,45.7,166000,48.5,Group_D,"Experienced Engineering specialist with 8.9 years working with Python, AWS, TypeScript, System Design."
CAND-0971,Product,11.4,"{""Scrum"": 65, ""Product Strategy"": 91, ""Wireframing"": 79, ""User Research"": 69, ""SaaS"": 71}","{""Agile"": 75, ""SaaS"": 83, ""User Research"": 73, ""Product Strategy"": 73}",3,73.0,194000,72.9,Group_A,"Experienced Product specialist with 11.4 years working with Scrum, Product Strategy, Wireframing, User Research, SaaS."
CAND-0972,Product,5.3,"{""Product Strategy"": 60, ""User Research"": 69, ""Roadmapping"": 94, ""Wireframing"": 85, ""Agile"": 88, ""Analytics"": 70}","{""SaaS"": 71, ""Scrum"": 89, ""Agile"": 80}",1,45.0,140000,44.8,Group_D,"Experienced Product specialist with 5.3 years working with Product Strategy, User Research, Roadmapping, Wireframing, Agile, Analytics."
CAND-0973,Product,2.0,"{""Roadmapping"": 60, ""Wireframing"": 81, ""Analytics"": 89, ""User Research"": 90, ""Agile"": 98}","{""Agile"": 77, ""Wireframing"": 74, ""Scrum"": 80, ""Roadmapping"": 88}",3,64.8,125000,61.8,Group_D,"Experienced Product specialist with 2.0 years working with Roadmapping, Wireframing, Analytics, User Research, Agile."
CAND-0974,Product,9.6,"{""Roadmapping"": 88, ""Scrum"": 70, ""Agile"": 70}","{""Product Strategy"": 82, ""Wireframing"": 88, ""Analytics"": 71}",0,45.0,170000,46.2,Group_A,"Experienced Product specialist with 9.6 years working with Roadmapping, Scrum, Agile."
CAND-0975,Design,7.9,"{""Figma"": 77, ""Wireframing"": 86, ""User Research"": 67, ""Design Systems"": 91}","{""Design Systems"": 72, ""UI/UX"": 85, ""Wireframing"": 70}",2,61.7,165000,60.6,Group_D,"Experienced Design specialist with 7.9 years working with Figma, Wireframing, User Research, Design Systems."
CAND-0976,Engineering,14.8,"{""TypeScript"": 68, ""Python"": 71, ""PostgreSQL"": 83, ""System Design"": 69}","{""System Design"": 80, ""React"": 75, ""JavaScript"": 76}",1,52.2,209000,51.6,Group_A,"Experienced Engineering specialist with 14.8 years working with TypeScript, Python, PostgreSQL, System Design."
CAND-0977,Product,14.4,"{""Analytics"": 88, ""SaaS"": 90, ""User Research"": 71}","{""Agile"": 83, ""Product Strategy"": 90, ""User Research"": 90, ""Scrum"": 81}",1,45.0,204000,44.7,Group_B,"Experienced Product specialist with 14.4 years working with Analytics, SaaS, User Research."
